"","CRN","all_time","all_days","Section","Seats","course_name","format.time","has.tba"
"2182",51541,"9:00 - 10:20 AM|1:10 - 2:00 PM","TR|W","A04",0,"MUS 011","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM#W 1:10 - 2:00 PM",0
"2183",51542,"2:10 - 3:00 PM|9:00 - 10:20 AM","T|TR","A05",0,"MUS 011","T 2:10 - 3:00 PM#T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"2184",51543,"9:00 - 10:20 AM|12:10 - 1:00 PM","TR|F","A06",0,"MUS 011","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM#F 12:10 - 1:00 PM",0
"2185",51547,"11:00 - 11:50 AM","MW","001",12,"MUS 016C","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM",0
"2186",51548,"11:00 - 11:50 AM","MW","002",20,"MUS 016C","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM",0
"2187",51549,"10:00 - 10:50 AM","MW","001",5,"MUS 017C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM",0
"2188",51550,"10:00 - 10:50 AM","MW","002",17,"MUS 017C","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM",0
"2189",51551,"1:10 - 2:00 PM","MWF","001",15,"MUS 024C","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"2190",51575,"2:40 - 4:00 PM","TR","001",6,"MUS 103","T 2:40 - 4:00 PM#R 2:40 - 4:00 PM",0
"2191",51580,"3:10 - 4:30 PM|TBA","MW|NA","001",1,"MUS 107B","M 3:10 - 4:30 PM#W 3:10 - 4:30 PM",1
"2192",51583,"2:40 - 4:00 PM|6:10 - 9:00 PM","TR|W","001",0,"MUS 115","T 2:40 - 4:00 PM#R 2:40 - 4:00 PM#W 6:10 - 9:00 PM",0
"2193",51584,"9:00 - 9:50 AM|1:10 - 2:00 PM","T|MWF","A01",0,"MUS 116","T 9:00 - 9:50 AM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"2194",51585,"1:10 - 2:00 PM|11:00 - 11:50 AM","MWF|M","A02",0,"MUS 116","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#M 11:00 - 11:50 AM",0
"2195",51586,"1:10 - 2:00 PM|12:10 - 1:00 PM","MWF|T","A03",0,"MUS 116","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#T 12:10 - 1:00 PM",0
"2196",51587,"1:10 - 2:00 PM|1:10 - 2:00 PM","R|MWF","A04",0,"MUS 116","R 1:10 - 2:00 PM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"2197",51588,"2:10 - 3:00 PM|1:10 - 2:00 PM","R|MWF","A05",0,"MUS 116","R 2:10 - 3:00 PM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"2198",51589,"11:00 - 11:50 AM|1:10 - 2:00 PM","W|MWF","A06",0,"MUS 116","W 11:00 - 11:50 AM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"2199",51590,"1:10 - 2:00 PM|3:10 - 4:00 PM","MWF|T","A07",0,"MUS 116","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#T 3:10 - 4:00 PM",0
"2200",51591,"12:10 - 1:00 PM|1:10 - 2:00 PM","W|MWF","A08",0,"MUS 116","W 12:10 - 1:00 PM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"2201",51594,"2:10 - 4:00 PM","MW","001",17,"MUS 121","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM",0
"2202",51595,"1:10 - 2:30 PM","TR","001",18,"MUS 124B","T 1:10 - 2:30 PM#R 1:10 - 2:30 PM",0
"2203",51848,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|M","A01",4,"NAS 001","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#M 5:10 - 6:00 PM",0
"2204",51849,"12:10 - 1:30 PM|7:10 - 8:00 PM","TR|T","A02",13,"NAS 001","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#T 7:10 - 8:00 PM",0
"2205",51850,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|W","A03",19,"NAS 001","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#W 5:10 - 6:00 PM",0
"2206",51851,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|R","A04",21,"NAS 001","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#R 5:10 - 6:00 PM",0
"2207",51852,"4:10 - 5:00 PM|12:10 - 1:30 PM","M|TR","A05",12,"NAS 001","M 4:10 - 5:00 PM#T 12:10 - 1:30 PM#R 12:10 - 1:30 PM",0
"2208",51853,"4:10 - 5:00 PM|12:10 - 1:30 PM","W|TR","A06",9,"NAS 001","W 4:10 - 5:00 PM#T 12:10 - 1:30 PM#R 12:10 - 1:30 PM",0
"2209",51854,"12:10 - 2:00 PM","TR","001",0,"NAS 005","T 12:10 - 2:00 PM#R 12:10 - 2:00 PM",0
"2210",51855,"8:00 - 9:50 AM","TR","002",0,"NAS 005","T 8:00 - 9:50 AM#R 8:00 - 9:50 AM",0
"2211",51856,"4:10 - 6:00 PM","MW","003",0,"NAS 005","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"2212",51857,"8:00 - 9:50 AM","MW","004",8,"NAS 005","M 8:00 - 9:50 AM#W 8:00 - 9:50 AM",0
"2213",51858,"12:10 - 2:00 PM","TR","005",12,"NAS 005","T 12:10 - 2:00 PM#R 12:10 - 2:00 PM",0
"2214",51859,"10:00 - 11:50 AM","MW","006",0,"NAS 005","M 10:00 - 11:50 AM#W 10:00 - 11:50 AM",0
"2215",51860,"12:10 - 2:00 PM","MW","007",0,"NAS 005","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"2216",51861,"12:10 - 2:00 PM","T","001",11,"NAS 005A","T 12:10 - 2:00 PM",0
"2217",51862,"2:10 - 4:00 PM","W","002",7,"NAS 005A","W 2:10 - 4:00 PM",0
"2218",51863,"4:10 - 5:00 PM|1:40 - 3:00 PM","T|TR","A01",15,"NAS 012","T 4:10 - 5:00 PM#T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"2219",51864,"7:10 - 8:00 PM|1:40 - 3:00 PM","T|TR","A02",18,"NAS 012","T 7:10 - 8:00 PM#T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"2220",51865,"4:10 - 5:00 PM|1:40 - 3:00 PM","W|TR","A03",16,"NAS 012","W 4:10 - 5:00 PM#T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"2221",51866,"4:10 - 5:00 PM|1:40 - 3:00 PM","R|TR","A04",24,"NAS 012","R 4:10 - 5:00 PM#T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"2222",51867,"5:10 - 6:00 PM|1:40 - 3:00 PM","R|TR","A05",22,"NAS 012","R 5:10 - 6:00 PM#T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"2223",51868,"1:40 - 3:00 PM|5:10 - 6:00 PM","TR|W","A06",22,"NAS 012","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#W 5:10 - 6:00 PM",0
"2224",51887,"12:10 - 1:30 PM","TR","001",7,"NAS 119","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM",0
"2225",51888,"12:10 - 2:00 PM","MW","001",10,"NAS 130C","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"2226",52049,"9:00 - 10:20 AM|9:00 - 11:50 AM","TR|M","A01",23,"NEU 103","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM#M 9:00 - 11:50 AM",0
"2227",52050,"9:00 - 10:20 AM|9:00 - 11:50 AM","TR|W","A02",25,"NEU 103","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM#W 9:00 - 11:50 AM",0
"2228",52104,"2:10 - 3:30 PM","TR","001",138,"NPB 010","T 2:10 - 3:30 PM#R 2:10 - 3:30 PM",0
"2229",52109,"10:00 - 11:50 AM","TR","001",46,"NPB 068","T 10:00 - 11:50 AM#R 10:00 - 11:50 AM",0
"2230",52110,"TBA","NA","001",0,"NPB 090C","TBA",1
"2231",52155,"3:10 - 4:30 PM|12:10 - 1:00 PM","TR|F","A01",0,"NPB 100","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#F 12:10 - 1:00 PM",0
"2232",52156,"3:10 - 4:30 PM|10:00 - 10:50 AM","TR|F","A02",0,"NPB 100","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#F 10:00 - 10:50 AM",0
"2233",52157,"3:10 - 4:30 PM|11:00 - 11:50 AM","TR|F","A03",0,"NPB 100","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#F 11:00 - 11:50 AM",0
"2234",52158,"3:10 - 4:30 PM|1:10 - 2:00 PM","TR|F","A04",5,"NPB 100","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#F 1:10 - 2:00 PM",0
"2235",52159,"12:10 - 1:00 PM|3:10 - 4:30 PM","F|TR","A05",5,"NPB 100","F 12:10 - 1:00 PM#T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",0
"2236",52160,"3:10 - 4:30 PM|2:10 - 3:00 PM","TR|F","A06",7,"NPB 100","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#F 2:10 - 3:00 PM",0
"2237",52167,"4:10 - 5:00 PM","MTWRF","001",75,"NPB 101","M 4:10 - 5:00 PM#T 4:10 - 5:00 PM#W 4:10 - 5:00 PM#R 4:10 - 5:00 PM#F 4:10 - 5:00 PM",0
"2238",52168,"9:00 - 10:20 AM","F","001",2,"NPB 101D","F 9:00 - 10:20 AM",0
"2239",52169,"10:30 - 11:50 AM","F","002",0,"NPB 101D","F 10:30 - 11:50 AM",0
"2240",52170,"12:10 - 1:30 PM","F","003",2,"NPB 101D","F 12:10 - 1:30 PM",0
"2241",52171,"1:40 - 3:00 PM","F","004",3,"NPB 101D","F 1:40 - 3:00 PM",0
"2242",52172,"10:00 - 11:20 AM","F","005",6,"NPB 101D","F 10:00 - 11:20 AM",0
"2243",52173,"10:30 - 11:50 AM","F","006",11,"NPB 101D","F 10:30 - 11:50 AM",0
"2244",52174,"1:10 - 2:30 PM","F","007",7,"NPB 101D","F 1:10 - 2:30 PM",0
"2245",52175,"2:40 - 4:00 PM","F","008",20,"NPB 101D","F 2:40 - 4:00 PM",0
"2246",52176,"2:10 - 3:30 PM","F","009",18,"NPB 101D","F 2:10 - 3:30 PM",0
"2247",52177,"9:00 - 11:50 AM|9:00 - 11:50 AM","R|T","001",0,"NPB 101L","R 9:00 - 11:50 AM#T 9:00 - 11:50 AM",0
"2248",52178,"1:10 - 3:00 PM|1:10 - 4:00 PM","R|T","002",0,"NPB 101L","R 1:10 - 3:00 PM#T 1:10 - 4:00 PM",0
"2249",52179,"6:10 - 8:00 PM|5:10 - 8:00 PM","R|T","003",0,"NPB 101L","R 6:10 - 8:00 PM#T 5:10 - 8:00 PM",0
"2250",52180,"9:00 - 10:50 AM|9:00 - 11:50 AM","F|W","004",0,"NPB 101L","F 9:00 - 10:50 AM#W 9:00 - 11:50 AM",0
"2251",52181,"2:10 - 4:00 PM|1:10 - 4:00 PM","F|W","005",0,"NPB 101L","F 2:10 - 4:00 PM#W 1:10 - 4:00 PM",0
"2252",52182,"5:10 - 8:00 PM|5:10 - 7:00 PM","R|T","006",0,"NPB 101L","R 5:10 - 8:00 PM#T 5:10 - 7:00 PM",0
"2253",52183,"9:00 - 11:50 AM|9:00 - 10:50 AM","R|T","007",0,"NPB 101L","R 9:00 - 11:50 AM#T 9:00 - 10:50 AM",0
"2254",52184,"1:10 - 4:00 PM|1:10 - 3:00 PM","R|T","008",0,"NPB 101L","R 1:10 - 4:00 PM#T 1:10 - 3:00 PM",0
"2255",52185,"5:10 - 8:00 PM|6:10 - 8:00 PM","R|T","009",0,"NPB 101L","R 5:10 - 8:00 PM#T 6:10 - 8:00 PM",0
"2256",52186,"9:00 - 11:50 AM|10:00 - 11:50 AM","F|W","010",0,"NPB 101L","F 9:00 - 11:50 AM#W 10:00 - 11:50 AM",0
"2257",52188,"1:10 - 4:00 PM|1:10 - 3:00 PM","T|R","012",0,"NPB 101L","T 1:10 - 4:00 PM#R 1:10 - 3:00 PM",0
"2258",52206,"1:10 - 2:00 PM","MTWR","001",1,"NPB 109","M 1:10 - 2:00 PM#T 1:10 - 2:00 PM#W 1:10 - 2:00 PM#R 1:10 - 2:00 PM",0
"2259",52207,"10:00 - 11:50 AM|10:00 - 10:50 AM","TR|F","A01",0,"NPB 110A","T 10:00 - 11:50 AM#R 10:00 - 11:50 AM#F 10:00 - 10:50 AM",0
"2260",52208,"10:00 - 11:50 AM|11:00 - 11:50 AM","TR|F","A02",0,"NPB 110A","T 10:00 - 11:50 AM#R 10:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"2261",52209,"10:00 - 11:50 AM|12:10 - 1:00 PM","TR|F","A03",3,"NPB 110A","T 10:00 - 11:50 AM#R 10:00 - 11:50 AM#F 12:10 - 1:00 PM",0
"2262",52210,"10:00 - 11:50 AM|1:10 - 2:00 PM","TR|F","A04",0,"NPB 110A","T 10:00 - 11:50 AM#R 10:00 - 11:50 AM#F 1:10 - 2:00 PM",0
"2263",52211,"10:00 - 10:50 AM|2:10 - 4:00 PM","T|MW","A01",4,"NPB 110B","T 10:00 - 10:50 AM#M 2:10 - 4:00 PM#W 2:10 - 4:00 PM",0
"2264",52212,"2:10 - 4:00 PM|11:00 - 11:50 AM","MW|T","A02",4,"NPB 110B","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM#T 11:00 - 11:50 AM",0
"2265",52213,"2:10 - 4:00 PM|12:10 - 1:00 PM","MW|T","A03",0,"NPB 110B","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM#T 12:10 - 1:00 PM",0
"2266",52214,"2:10 - 4:00 PM|1:10 - 2:00 PM","MW|T","A04",1,"NPB 110B","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM#T 1:10 - 2:00 PM",0
"2267",52215,"2:10 - 3:00 PM|2:10 - 4:00 PM","T|MW","A05",2,"NPB 110B","T 2:10 - 3:00 PM#M 2:10 - 4:00 PM#W 2:10 - 4:00 PM",0
"2268",52216,"2:10 - 4:00 PM|3:10 - 4:00 PM","MW|T","A06",8,"NPB 110B","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM#T 3:10 - 4:00 PM",0
"2269",52217,"10:00 - 10:50 AM|9:00 - 9:50 AM","F|TWRF","A01",0,"NPB 110C","F 10:00 - 10:50 AM#T 9:00 - 9:50 AM#W 9:00 - 9:50 AM#R 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"2270",52218,"2:10 - 3:00 PM|9:00 - 9:50 AM","F|TWRF","A02",0,"NPB 110C","F 2:10 - 3:00 PM#T 9:00 - 9:50 AM#W 9:00 - 9:50 AM#R 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"2271",52219,"3:10 - 4:00 PM|9:00 - 9:50 AM","F|TWRF","A03",0,"NPB 110C","F 3:10 - 4:00 PM#T 9:00 - 9:50 AM#W 9:00 - 9:50 AM#R 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"2272",52220,"9:00 - 9:50 AM|11:00 - 11:50 AM","TWRF|F","A04",0,"NPB 110C","T 9:00 - 9:50 AM#W 9:00 - 9:50 AM#R 9:00 - 9:50 AM#F 9:00 - 9:50 AM#F 11:00 - 11:50 AM",0
"2273",52221,"12:10 - 1:00 PM|9:00 - 9:50 AM","F|TWRF","A05",0,"NPB 110C","F 12:10 - 1:00 PM#T 9:00 - 9:50 AM#W 9:00 - 9:50 AM#R 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"2274",52222,"1:10 - 2:00 PM|9:00 - 9:50 AM","F|TWRF","A06",0,"NPB 110C","F 1:10 - 2:00 PM#T 9:00 - 9:50 AM#W 9:00 - 9:50 AM#R 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"2275",52224,"9:00 - 10:20 AM","TR","001",77,"NPB 152","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"2276",52225,"TBA|2:10 - 3:00 PM","NA|MWF","001",0,"NPB 157","M 2:10 - 3:00 PM#W 2:10 - 3:00 PM#F 2:10 - 3:00 PM",1
"2277",52226,"3:40 - 4:00 PM|2:10 - 3:30 PM","MW|MW","001",8,"NPB 163","M 3:40 - 4:00 PM#W 3:40 - 4:00 PM#M 2:10 - 3:30 PM#W 2:10 - 3:30 PM",0
"2278",52229,"12:10 - 2:00 PM","MW","001",42,"NPB 168","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"2279",52230,"9:00 - 10:20 AM","TR","001",7,"NPB 173","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"2280",52296,"TBA","NA","008",98,"NPB 194HC","TBA",1
"2281",52352,"1:10 - 2:30 PM","T","001",6,"NPB 271C","T 1:10 - 2:30 PM",0
"2282",52539,"TBA","NA","001",15,"NSC 200LB","TBA",1
"2283",52540,"3:10 - 5:00 PM|3:10 - 5:00 PM","T|R","001",12,"NSC 223","T 3:10 - 5:00 PM#R 3:10 - 5:00 PM",0
"2284",52541,"1:10 - 2:30 PM","T","001",6,"NSC 271C","T 1:10 - 2:30 PM",0
"2285",52742,"9:00 - 9:50 AM|9:00 - 10:50 AM","F|MW","001",3,"NUB 210C","F 9:00 - 9:50 AM#M 9:00 - 10:50 AM#W 9:00 - 10:50 AM",0
"2286",52795,"TBA|TBA","NA|NA","A01",428,"NUT 010V","",1
"2287",52797,"1:40 - 3:00 PM","T","001",0,"NUT 011","T 1:40 - 3:00 PM",0
"2288",52798,"1:40 - 3:00 PM","T","002",1,"NUT 011","T 1:40 - 3:00 PM",0
"2289",52799,"12:10 - 1:30 PM","T","003",0,"NUT 011","T 12:10 - 1:30 PM",0
"2290",52800,"3:10 - 4:30 PM","T","004",0,"NUT 011","T 3:10 - 4:30 PM",0
"2291",52801,"3:10 - 4:30 PM","T","005",0,"NUT 011","T 3:10 - 4:30 PM",0
"2292",52802,"1:40 - 3:00 PM","R","006",0,"NUT 011","R 1:40 - 3:00 PM",0
"2293",52803,"1:40 - 3:00 PM","R","007",0,"NUT 011","R 1:40 - 3:00 PM",0
"2294",52804,"12:10 - 1:30 PM","R","008",0,"NUT 011","R 12:10 - 1:30 PM",0
"2295",52805,"3:10 - 4:30 PM","R","009",0,"NUT 011","R 3:10 - 4:30 PM",0
"2296",52806,"3:10 - 4:30 PM","R","010",8,"NUT 011","R 3:10 - 4:30 PM",0
"2297",52846,"1:40 - 3:00 PM","TR","001",48,"NUT 105","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"2298",52847,"8:00 - 9:50 AM","W","001",57,"NUT 111B","W 8:00 - 9:50 AM",0
"2299",52848,"1:10 - 4:00 PM|10:30 - 11:50 AM","M|TR","A01",1,"NUT 112","M 1:10 - 4:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"2300",52849,"2:10 - 5:00 PM|10:30 - 11:50 AM","T|TR","A02",3,"NUT 112","T 2:10 - 5:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"2301",52850,"10:30 - 11:50 AM|1:10 - 4:00 PM","TR|W","A03",0,"NUT 112","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 1:10 - 4:00 PM",0
"2302",52851,"10:30 - 11:50 AM|4:10 - 7:00 PM","TR|W","A04",9,"NUT 112","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 4:10 - 7:00 PM",0
"2303",52852,"2:10 - 5:00 PM|10:30 - 11:50 AM","R|TR","A05",14,"NUT 112","R 2:10 - 5:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"2304",52853,"10:30 - 11:50 AM|10:00 - 12:50 PM","TR|F","A06",5,"NUT 112","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 10:00 - 12:50 PM",0
"2305",52854,"5:10 - 8:00 PM|10:30 - 11:50 AM","M|TR","A07",13,"NUT 112","M 5:10 - 8:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"2306",52855,"2:10 - 5:00 PM|10:30 - 11:50 AM","F|TR","A08",18,"NUT 112","F 2:10 - 5:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"2307",52856,"5:10 - 8:00 PM|10:30 - 11:50 AM","T|TR","A09",15,"NUT 112","T 5:10 - 8:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"2308",52907,"9:00 - 10:20 AM|2:10 - 3:00 PM","TR|F","001",37,"NUT 141","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM#F 2:10 - 3:00 PM",0
"2309",52908,"10:00 - 11:50 AM","MW","001",27,"NUT 142","M 10:00 - 11:50 AM#W 10:00 - 11:50 AM",0
"2310",52909,"10:00 - 10:50 AM","W","001",11,"NUT 190","W 10:00 - 10:50 AM",0
"2311",52910,"11:00 - 11:50 AM","W","002",0,"NUT 190","W 11:00 - 11:50 AM",0
"2312",52911,"1:10 - 2:00 PM","W","003",2,"NUT 190","W 1:10 - 2:00 PM",0
"2313",52912,"12:10 - 1:00 PM","W","004",6,"NUT 190","W 12:10 - 1:00 PM",0
"2314",53113,"12:10 - 1:30 PM","TR","001",5,"NUT 219B","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM",0
"2315",53287,"12:10 - 1:00 PM","W","001",14,"NUT 291","W 12:10 - 1:00 PM",0
"2316",53288,"12:10 - 1:00 PM","M","002",19,"NUT 291","M 12:10 - 1:00 PM",0
"2317",53461,"TBA|TBA|TBA","NA|NA|NA","001",48,"OBG 192","",1
"2318",53715,"TBA|TBA","NA|NA","001",4,"PBG 225","",1
"2319",53717,"4:10 - 5:30 PM","T","001",37,"PBG 290","T 4:10 - 5:30 PM",0
"2320",53773,"4:10 - 5:30 PM","R","001",109,"PBG 292","R 4:10 - 5:30 PM",0
"2321",53884,"10:30 - 11:50 AM|8:30 - 10:00 AM","TR|R","001",17,"PBI 200C","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#R 8:30 - 10:00 AM",0
"2322",53885,"1:10 - 2:00 PM","F","001",3,"PBI 290A","F 1:10 - 2:00 PM",0
"2323",53886,"12:10 - 1:00 PM","F","001",81,"PBI 290B","F 12:10 - 1:00 PM",0
"2324",53894,"12:10 - 1:00 PM","T","001",24,"PBI 291","T 12:10 - 1:00 PM",0
"2325",53896,"4:10 - 5:00 PM","W","001",8,"PBI 292","W 4:10 - 5:00 PM",0
"2326",54371,"12:10 - 1:00 PM","MTWRF","001",9,"PER 003","M 12:10 - 1:00 PM#T 12:10 - 1:00 PM#W 12:10 - 1:00 PM#R 12:10 - 1:00 PM#F 12:10 - 1:00 PM",0
"2327",54372,"1:10 - 2:00 PM","MTWRF","001",21,"PER 023","M 1:10 - 2:00 PM#T 1:10 - 2:00 PM#W 1:10 - 2:00 PM#R 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"2328",54525,"TBA","NA","001",12,"PHA 205","TBA",1
"2329",54526,"10:30 - 11:50 AM","TR","001",7,"PHA 225","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"2330",55078,"9:00 - 9:50 AM|6:10 - 7:00 PM","MWF|M","A01",0,"PHI 001","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#M 6:10 - 7:00 PM",0
"2331",55079,"9:00 - 9:50 AM|7:10 - 8:00 PM","MWF|M","A02",1,"PHI 001","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#M 7:10 - 8:00 PM",0
"2332",55080,"9:00 - 9:50 AM|6:10 - 7:00 PM","MWF|T","A03",0,"PHI 001","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#T 6:10 - 7:00 PM",0
"2333",55081,"9:00 - 9:50 AM|7:10 - 8:00 PM","MWF|T","A04",2,"PHI 001","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#T 7:10 - 8:00 PM",0
"2334",55082,"9:00 - 9:50 AM|6:10 - 7:00 PM","MWF|W","A05",2,"PHI 001","M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM#W 6:10 - 7:00 PM",0
"2335",55083,"7:10 - 8:00 PM|9:00 - 9:50 AM","W|MWF","A06",20,"PHI 001","W 7:10 - 8:00 PM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"2336",55084,"11:00 - 11:50 AM|6:10 - 7:00 PM","MWF|M","A01",0,"PHI 005","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#M 6:10 - 7:00 PM",0
"2337",55085,"11:00 - 11:50 AM|7:10 - 8:00 PM","MWF|M","A02",0,"PHI 005","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#M 7:10 - 8:00 PM",0
"2338",55086,"11:00 - 11:50 AM|6:10 - 7:00 PM","MWF|W","A03",0,"PHI 005","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#W 6:10 - 7:00 PM",0
"2339",55087,"11:00 - 11:50 AM|7:10 - 8:00 PM","MWF|W","A04",0,"PHI 005","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#W 7:10 - 8:00 PM",0
"2340",55092,"1:10 - 2:00 PM|6:10 - 7:00 PM","MWF|T","A01",0,"PHI 012","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#T 6:10 - 7:00 PM",0
"2341",55093,"1:10 - 2:00 PM|7:10 - 8:00 PM","MWF|T","A02",0,"PHI 012","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#T 7:10 - 8:00 PM",0
"2342",55094,"1:10 - 2:00 PM|6:10 - 7:00 PM","MWF|W","A03",0,"PHI 012","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#W 6:10 - 7:00 PM",0
"2343",55095,"1:10 - 2:00 PM|7:10 - 8:00 PM","MWF|W","A04",0,"PHI 012","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#W 7:10 - 8:00 PM",0
"2344",55096,"1:10 - 2:00 PM|6:10 - 7:00 PM","MWF|R","A05",0,"PHI 012","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#R 6:10 - 7:00 PM",0
"2345",55097,"1:10 - 2:00 PM|7:10 - 8:00 PM","MWF|R","A06",0,"PHI 012","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#R 7:10 - 8:00 PM",0
"2346",55098,"6:10 - 7:00 PM|11:00 - 11:50 AM","M|MWF","A01",0,"PHI 014","M 6:10 - 7:00 PM#M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"2347",55099,"11:00 - 11:50 AM|7:10 - 8:00 PM","MWF|M","A02",0,"PHI 014","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#M 7:10 - 8:00 PM",0
"2348",55104,"6:10 - 7:00 PM|10:00 - 10:50 AM","W|MWF","A01",0,"PHI 031","W 6:10 - 7:00 PM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
